Dataset	Bait	Gene	IsInteractor	Chr	PosStart	PosEnd
COMBINED_noInWeb	COMBINED	ATP5MG	FALSE	11	118271869	118302211
COMBINED_noInWeb	COMBINED	STAT6	FALSE	12	57489191	57525922
COMBINED_noInWeb	COMBINED	PCNX2	FALSE	1	233119181	233431471
COMBINED_noInWeb	COMBINED	MED19	FALSE	11	57471186	57479693
COMBINED_noInWeb	COMBINED	ENTR1	FALSE	9	139296374	139305066
COMBINED_noInWeb	COMBINED	NDUFA6	FALSE	22	42481529	42486959
COMBINED_noInWeb	COMBINED	INS	FALSE	11	2181009	2182571
COMBINED_noInWeb	COMBINED	TRANK1	FALSE	3	36868311	36986548
COMBINED_noInWeb	COMBINED	JPT2	FALSE	16	1728257	1752281
COMBINED_noInWeb	COMBINED	RPS5	FALSE	19	58897767	58906173
COMBINED_noInWeb	COMBINED	MED9	FALSE	17	17380300	17396540
COMBINED_noInWeb	COMBINED	AURKAIP1	FALSE	1	1309110	1310875
COMBINED_noInWeb	COMBINED	WDR83	FALSE	19	12777614	12786646
COMBINED_noInWeb	COMBINED	SV2A	FALSE	1	150589733	150604297
COMBINED_noInWeb	COMBINED	SAGE1	FALSE	X	135023245	135047090
COMBINED_noInWeb	COMBINED	TIGD6	FALSE	5	149372681	149380730
COMBINED_noInWeb	COMBINED	OSBPL7	FALSE	17	45884738	45899200
COMBINED_noInWeb	COMBINED	RPS17	FALSE	15	82821158	82824972
COMBINED_noInWeb	COMBINED	C1orf174	FALSE	1	3805689	3816857
COMBINED_noInWeb	COMBINED	IGHV3-16	FALSE	14	106631542	106632067
COMBINED_noInWeb	COMBINED	ARPC3	FALSE	12	110872630	110888227
COMBINED_noInWeb	COMBINED	COL19A1	FALSE	6	70576463	70919679
COMBINED_noInWeb	COMBINED	ATG9A	FALSE	2	220074494	220094439
COMBINED_noInWeb	COMBINED	CGNL1	FALSE	15	57668165	57842925
COMBINED_noInWeb	COMBINED	PRPF31	FALSE	19	54618837	54635140
COMBINED_noInWeb	COMBINED	CRNN	FALSE	1	152381719	152386739
COMBINED_noInWeb	COMBINED	STOML2	FALSE	9	35099888	35103154
COMBINED_noInWeb	COMBINED	IGKV2-29	FALSE	2	89533655	89534393
COMBINED_noInWeb	COMBINED	AMMECR1L	FALSE	2	128619204	128643496
COMBINED_noInWeb	COMBINED	CCT3	FALSE	1	156278759	156337664
COMBINED_noInWeb	COMBINED	SNX14	FALSE	6	86215214	86303874
COMBINED_noInWeb	COMBINED	RAD51B	FALSE	14	68286496	69196935
COMBINED_noInWeb	COMBINED	ALB	FALSE	4	74262831	74287129
COMBINED_noInWeb	COMBINED	TRAF3IP1	FALSE	2	239229082	239309541
COMBINED_noInWeb	COMBINED	NCCRP1	FALSE	19	39687601	39692524
COMBINED_noInWeb	COMBINED	AHRR	FALSE	5	304291	438406
COMBINED_noInWeb	COMBINED	PLCD3	FALSE	17	43186335	43210721
COMBINED_noInWeb	COMBINED	GSE1	FALSE	16	85645015	85709810
COMBINED_noInWeb	COMBINED	LY96	FALSE	8	74903587	74941322
COMBINED_noInWeb	COMBINED	C16orf58	FALSE	16	31500792	31520630
COMBINED_noInWeb	COMBINED	FAM98B	FALSE	15	38746328	38779911
COMBINED_noInWeb	COMBINED	RAB11FIP2	FALSE	10	119764427	119806114
COMBINED_noInWeb	COMBINED	SLC9C1	FALSE	3	111859734	112013105
COMBINED_noInWeb	COMBINED	CDSN	FALSE	6	31075367	31080724
COMBINED_noInWeb	COMBINED	GRIA4	FALSE	11	105480721	105852819
COMBINED_noInWeb	COMBINED	ERLIN1	FALSE	10	101909851	101948091
COMBINED_noInWeb	COMBINED	TMEM214	FALSE	2	27255778	27264563
COMBINED_noInWeb	COMBINED	TAF8	FALSE	6	42018251	42055199
COMBINED_noInWeb	COMBINED	CA2	FALSE	8	86376081	86393722
COMBINED_noInWeb	COMBINED	LAMA5	FALSE	20	60883011	60942368
COMBINED_noInWeb	COMBINED	HPD	FALSE	12	122277433	122301502
COMBINED_noInWeb	COMBINED	HAL	FALSE	12	96366440	96390143
COMBINED_noInWeb	COMBINED	CRIPT	FALSE	2	46843555	46852881
COMBINED_noInWeb	COMBINED	STRN4	FALSE	19	47222764	47250251
COMBINED_noInWeb	COMBINED	VANGL2	FALSE	1	160370376	160398468
COMBINED_noInWeb	COMBINED	SNCG	FALSE	10	88718375	88723017
COMBINED_noInWeb	COMBINED	TRIM32	FALSE	9	119449581	119463579
COMBINED_noInWeb	COMBINED	FAM120B	FALSE	6	170599791	170716153
COMBINED_noInWeb	COMBINED	CEP85L	FALSE	6	118781935	119031238
COMBINED_noInWeb	COMBINED	SLMAP	FALSE	3	57741177	57914895
COMBINED_noInWeb	COMBINED	UQCRQ	FALSE	5	132202252	132203723
COMBINED_noInWeb	COMBINED	POM121B	FALSE	7	72758454	72767456
COMBINED_noInWeb	COMBINED	HSPA6	FALSE	1	161494036	161496681
COMBINED_noInWeb	COMBINED	LRRC59	FALSE	17	48452420	48474914
COMBINED_noInWeb	COMBINED	ETV6	FALSE	12	11802788	12048336
COMBINED_noInWeb	COMBINED	RPL23	FALSE	17	37004118	37010096
COMBINED_noInWeb	COMBINED	ABHD4	FALSE	14	23067146	23081265
COMBINED_noInWeb	COMBINED	CEBPZ	FALSE	2	37428755	37458856
COMBINED_noInWeb	COMBINED	CLK1	FALSE	2	201717732	201729422
COMBINED_noInWeb	COMBINED	SCGN	FALSE	6	25652464	25702011
COMBINED_noInWeb	COMBINED	RPS3	FALSE	11	75110530	75133324
COMBINED_noInWeb	COMBINED	INPP5F	FALSE	10	121485609	121588652
COMBINED_noInWeb	COMBINED	TKT	FALSE	3	53258723	53290068
COMBINED_noInWeb	COMBINED	MRPS14	FALSE	1	174979925	174992561
COMBINED_noInWeb	COMBINED	CRIP2	FALSE	14	105939299	105946499
COMBINED_noInWeb	COMBINED	TSR1	FALSE	17	2225797	2240801
COMBINED_noInWeb	COMBINED	FARSB	FALSE	2	223435255	223521056
COMBINED_noInWeb	COMBINED	RPL35	FALSE	9	127620159	127624260
COMBINED_noInWeb	COMBINED	SYNE3	FALSE	14	95883831	95942173
COMBINED_noInWeb	COMBINED	FAM32A	FALSE	19	16296191	16302857
COMBINED_noInWeb	COMBINED	RYR2	FALSE	1	237205505	237997288
COMBINED_noInWeb	COMBINED	UTP11	FALSE	1	38474930	38490492
InWeb	COMBINED	NTRK1	TRUE	1	156785432	156851642
InWeb	COMBINED	GOLGA2	TRUE	9	131018108	131038274
InWeb	COMBINED	GRB2	TRUE	17	73314157	73401790
InWeb	COMBINED	GBF1	TRUE	10	104005289	104142656
InWeb	COMBINED	DYNC1H1	TRUE	14	102430865	102517129
InWeb	COMBINED	DYNC1I1	TRUE	7	95401866	95739634
InWeb	COMBINED	ARF4	TRUE	3	57557090	57583947
InWeb	COMBINED	GABARAPL2	TRUE	16	75600249	75611779
InWeb	COMBINED	DNAJB5	TRUE	9	34989638	34998897
InWeb	COMBINED	DYNLL2	TRUE	17	56160776	56172897
InWeb	COMBINED	DYNLL1	TRUE	12	120907653	120936296
InWeb	COMBINED	UBC	TRUE	12	125396150	125401914
InWeb	COMBINED	COG8	TRUE	16	69354043	69373570
InWeb	COMBINED	COPA	TRUE	1	160259063	160313190
InWeb	COMBINED	DCTN5	TRUE	16	23652713	23681195
InWeb	COMBINED	ARCN1	TRUE	11	118443105	118473748
InWeb	COMBINED	NOTCH1	TRUE	9	139388896	139440314
InWeb	COMBINED	HAX1	TRUE	1	154244987	154248351
InWeb	COMBINED	L1CAM	TRUE	X	153029986	153077694
InWeb	COMBINED	NCK1	TRUE	3	136581050	136668665
InWeb	COMBINED	COG6	TRUE	13	40229764	40365802
InWeb	COMBINED	DMD	TRUE	X	31115794	33357558
InWeb	COMBINED	KDELR1	TRUE	19	48885827	48894810
InWeb	COMBINED	NEDD8	TRUE	14	24686058	24701660
InWeb	COMBINED	GABARAPL1	TRUE	12	10365057	10375727
InWeb	COMBINED	ARFGAP3	TRUE	22	43192508	43254112
InWeb	COMBINED	ANK1	TRUE	8	41510739	41754280
InWeb	COMBINED	TP53	TRUE	17	7565097	7590856
InWeb	COMBINED	TMED2	TRUE	12	124069078	124083116
InWeb	COMBINED	COPG2	TRUE	7	130146089	130353598
InWeb	COMBINED	DCTN2	TRUE	12	57923885	57941114
InWeb	COMBINED	ABCE1	TRUE	4	146019084	146050331
InWeb	COMBINED	DNAJB1	TRUE	19	14625582	14640582
InWeb	COMBINED	COPB2	TRUE	3	139074442	139108574
InWeb	COMBINED	COG1	TRUE	17	71189129	71204646
InWeb	COMBINED	DYNC2H1	TRUE	11	102980160	103350591
InWeb	COMBINED	COPB1	TRUE	11	14464986	14521573
InWeb	COMBINED	COG7	TRUE	16	23399814	23464501
InWeb	COMBINED	ARFGAP1	TRUE	20	61904137	61921142
InWeb	COMBINED	DCTN1	TRUE	2	74588281	74619214
InWeb	COMBINED	DYNC2LI1	TRUE	2	44001178	44037149
InWeb	COMBINED	ANKRD28	TRUE	3	15708743	15901278
InWeb	COMBINED	DYNC1I2	TRUE	2	172543919	172604930
InWeb	COMBINED	KCNJ11	TRUE	11	17407406	17410878
InWeb	COMBINED	NUFIP1	TRUE	13	45513384	45563618
InWeb	COMBINED	SPTAN1	TRUE	9	131314866	131395941
InWeb	COMBINED	TAF9	TRUE	5	68646811	68665840
InWeb	COMBINED	COPG1	TRUE	3	128968449	128996614
InWeb	COMBINED	SMAD4	TRUE	18	48494410	48611415
InWeb	COMBINED	RAB1B	TRUE	11	66036004	66044963
InWeb	COMBINED	KIF3A	TRUE	5	132028320	132073330
InWeb	COMBINED	ANK3	TRUE	10	61786056	62493248
InWeb	COMBINED	SNCA	TRUE	4	90645250	90759466
InWeb	COMBINED	DAG1	TRUE	3	49506146	49573048
InWeb	COMBINED	DGUOK	TRUE	2	74153953	74186088
InWeb	COMBINED	GOSR2	TRUE	17	45000483	45105003
InWeb	COMBINED	CD59	TRUE	11	33719807	33757991
InWeb	COMBINED	SPTBN1	TRUE	2	54683422	54896812
InWeb	COMBINED	COG3	TRUE	13	46039060	46110765
InWeb	COMBINED	DNAAF2	TRUE	14	50091892	50101948
InWeb	COMBINED	DCTN4	TRUE	5	150088002	150138671
InWeb	COMBINED	COPZ1	TRUE	12	54694986	54745633
InWeb	COMBINED	COG5	TRUE	7	106842000	107204959
InWeb	COMBINED	KIFAP3	TRUE	1	169890467	170054349
InWeb	COMBINED	STX5	TRUE	11	62574369	62599560
InWeb	COMBINED	INS	TRUE	11	2181009	2182571
InWeb	COMBINED	COG4	TRUE	16	70514471	70557468
InWeb	COMBINED	DCTN3	TRUE	9	34613548	34620515
InWeb	COMBINED	YWHAQ	TRUE	2	9724101	9771143
InWeb	COMBINED	FOLR1	TRUE	11	71900602	71907345
InWeb	COMBINED	NDEL1	TRUE	17	8316449	8393729
InWeb	COMBINED	OBSCN	TRUE	1	228395831	228566577
InWeb	COMBINED	COPZ2	TRUE	17	46103533	46115392
InWeb	COMBINED	YWHAB	TRUE	20	43514317	43537173
InWeb	COMBINED	COPE	TRUE	19	19010323	19030206
InWeb	COMBINED	KCNQ2	TRUE	20	62037542	62103993
InWeb	COMBINED	NRCAM	TRUE	7	107788068	108097161
InWeb	COMBINED	TNIK	TRUE	3	170779128	171178197
InWeb	COMBINED	CD55	TRUE	1	207494853	207534311
InWeb	COMBINED	TMED10	TRUE	14	75598173	75643334
InWeb	COMBINED	SPTA1	TRUE	1	158580496	158656488
InWeb	COMBINED	BET1	TRUE	7	93592074	93633694
InWeb	COMBINED	SPTBN2	TRUE	11	66452719	66496697
InWeb	COMBINED	SLC8A1	TRUE	2	40324410	40838193
InWeb	COMBINED	RALA	TRUE	7	39663082	39747723
InWeb	COMBINED	SPTBN5	TRUE	15	42140345	42186275
InWeb	COMBINED	NFASC	TRUE	1	204797779	204991950
InWeb	COMBINED	GOSR1	TRUE	17	28804380	28854610
InWeb	COMBINED	SPTB	TRUE	14	65213002	65346601
InWeb	COMBINED	TMED7	TRUE	5	114949205	114968689
InWeb	COMBINED	EPB42	TRUE	15	43398423	43513481
InWeb	COMBINED	GORASP1	TRUE	3	39138150	39149854
InWeb	COMBINED	DYNC1LI2	TRUE	16	66754796	66785701
InWeb	COMBINED	KCNQ3	TRUE	8	133133108	133493200
InWeb	COMBINED	ARFGAP2	TRUE	11	47185848	47198676
InWeb	COMBINED	YWHAZ	TRUE	8	101928753	101965616
InWeb	COMBINED	YKT6	TRUE	7	44240567	44253893
InWeb	COMBINED	COG2	TRUE	1	230778235	230829728
InWeb	COMBINED	PALM2	TRUE	9	112403068	112713755
InWeb	COMBINED	TMED3	TRUE	15	79603404	79704334
InWeb	COMBINED	SCN5A	TRUE	3	38589548	38691164
InWeb	COMBINED	UNC119	TRUE	17	26873725	26879686
InWeb	COMBINED	CEP120	TRUE	5	122680579	122759286
InWeb	COMBINED	DCTN6	TRUE	8	30013813	30041156
InWeb	COMBINED	TMEM115	TRUE	3	50392180	50397041
InWeb	COMBINED	POPDC2	TRUE	3	119355304	119384171
InWeb	COMBINED	BET1L	TRUE	11	167784	207428
InWeb	COMBINED	GOLGB1	TRUE	3	121382046	121468602
InWeb	COMBINED	SCN1B	TRUE	19	35521588	35531352
InWeb	COMBINED	UBAC2	TRUE	13	99853028	100038688
InWeb	COMBINED	TMED9	TRUE	5	177019159	177023125
InWeb	COMBINED	USO1	TRUE	4	76649777	76735382
InWeb	COMBINED	SIGMAR1	TRUE	9	34634719	34637806
InWeb	COMBINED	SPTBN4	TRUE	19	40972148	41082370
InWeb	COMBINED	ABCC8	TRUE	11	17414432	17498449
InWeb	COMBINED	UNC119B	TRUE	12	121148238	121161443
InWeb	COMBINED	ABL2	TRUE	1	179068462	179198819
InWeb	COMBINED	AP2B1	TRUE	17	33905065	34053436
InWeb	COMBINED	ATP5C1	TRUE	10	7830092	7849778
InWeb	COMBINED	LY6G5B	TRUE	6	31637944	31641553
InWeb	COMBINED	APP	TRUE	21	27252861	27543446
InWeb	COMBINED	CLTC	TRUE	17	57697219	57773671
InWeb	COMBINED	CSNK2A2	TRUE	16	58191811	58231824
InWeb	COMBINED	SIK3	TRUE	11	116714118	116969153
InWeb	COMBINED	AURKA	TRUE	20	54944445	54967393
InWeb	COMBINED	SMAD3	TRUE	15	67356101	67487533
InWeb	COMBINED	MAPK1	TRUE	22	22108789	22221970
InWeb	COMBINED	HSP90AB1	TRUE	6	44214824	44221620
InWeb	COMBINED	HNRNPU	TRUE	1	245014468	245027844
InWeb	COMBINED	ARAF	TRUE	X	47420516	47431307
InWeb	COMBINED	CDK7	TRUE	5	68530668	68573250
InWeb	COMBINED	ELAVL1	TRUE	19	8023463	8070543
InWeb	COMBINED	HIST1H4A	TRUE	6	26021907	26022278
InWeb	COMBINED	MAP4K2	TRUE	11	64556290	64570713
InWeb	COMBINED	ATP5B	TRUE	12	57031959	57039798
InWeb	COMBINED	CAD	TRUE	2	27440258	27466811
InWeb	COMBINED	PRKD2	TRUE	19	47177532	47220384
InWeb	COMBINED	HIST1H2BB	TRUE	6	26043455	26043885
InWeb	COMBINED	CHAF1A	TRUE	19	4402659	4445015
InWeb	COMBINED	MAPK3	TRUE	16	30125426	30134827
InWeb	COMBINED	FOXO1	TRUE	13	41129804	41240734
InWeb	COMBINED	CCNC	TRUE	6	99990256	100016849
InWeb	COMBINED	DDR1	TRUE	6	30844198	30867933
InWeb	COMBINED	HIPK1	TRUE	1	114471814	114520426
InWeb	COMBINED	TEC	TRUE	4	48137800	48271881
InWeb	COMBINED	MAP3K11	TRUE	11	65365226	65382853
InWeb	COMBINED	ANAPC7	TRUE	12	110810705	110841535
InWeb	COMBINED	FGFR1	TRUE	8	38268656	38326352
InWeb	COMBINED	FAM53C	TRUE	5	137667624	137685416
InWeb	COMBINED	CCDC8	TRUE	19	46913629	46916841
InWeb	COMBINED	KIAA0232	TRUE	4	6783102	6885897
InWeb	COMBINED	PDPK1	TRUE	16	2587965	2653189
InWeb	COMBINED	MED23	TRUE	6	131895106	131949369
InWeb	COMBINED	EP300	TRUE	22	41487790	41576081
InWeb	COMBINED	BTK	TRUE	X	100604435	100641183
InWeb	COMBINED	PRKACB	TRUE	1	84543745	84704181
InWeb	COMBINED	GAK	TRUE	4	843064	926161
InWeb	COMBINED	AP2M1	TRUE	3	183892477	183901879
InWeb	COMBINED	CCNK	TRUE	14	99947506	100001381
InWeb	COMBINED	CDK2	TRUE	12	56360553	56366568
InWeb	COMBINED	GFPT1	TRUE	2	69546905	69614382
InWeb	COMBINED	PRKAB1	TRUE	12	120105558	120119435
InWeb	COMBINED	PARK2	TRUE	6	161768452	163148803
InWeb	COMBINED	CSNK1A1	TRUE	5	148871760	148931007
InWeb	COMBINED	CAMK2G	TRUE	10	75572259	75634343
InWeb	COMBINED	NCLN	TRUE	19	3185561	3209573
InWeb	COMBINED	ACTB	TRUE	7	5566782	5603415
InWeb	COMBINED	MOV10	TRUE	1	113215763	113243368
InWeb	COMBINED	CDK9	TRUE	9	130547958	130553066
InWeb	COMBINED	HRNR	TRUE	1	152184558	152196669
InWeb	COMBINED	CSNK1D	TRUE	17	80196899	80231607
InWeb	COMBINED	CREBBP	TRUE	16	3775055	3930727
InWeb	COMBINED	MARK2	TRUE	11	63606400	63678491
InWeb	COMBINED	EPHB1	TRUE	3	134316643	134979309
InWeb	COMBINED	FYN	TRUE	6	111981535	112194655
InWeb	COMBINED	PDHA1	TRUE	X	19362011	19379823
InWeb	COMBINED	ANP32A	TRUE	15	69070874	69113236
InWeb	COMBINED	SUMO1	TRUE	2	203070903	203103331
InWeb	COMBINED	ATF2	TRUE	2	175936978	176033110
InWeb	COMBINED	MAPK14	TRUE	6	35995488	36079013
InWeb	COMBINED	RIMS1	TRUE	6	72596406	73112845
InWeb	COMBINED	AURKB	TRUE	17	8108056	8113918
InWeb	COMBINED	CCNE1	TRUE	19	30302805	30315215
InWeb	COMBINED	CPSF1	TRUE	8	145618444	145634753
InWeb	COMBINED	SMOX	TRUE	20	4101627	4168394
InWeb	COMBINED	ACTN4	TRUE	19	39138289	39222223
InWeb	COMBINED	AP2A1	TRUE	19	50270225	50310370
InWeb	COMBINED	NOC4L	TRUE	12	132628993	132637013
InWeb	COMBINED	PRKCQ	TRUE	10	6469105	6622263
InWeb	COMBINED	ACTN1	TRUE	14	69340860	69446157
InWeb	COMBINED	CSK	TRUE	15	75074398	75095539
InWeb	COMBINED	CAMK2D	TRUE	4	114372188	114683083
InWeb	COMBINED	CSNK1G3	TRUE	5	122847793	122952739
InWeb	COMBINED	ATP5A1	TRUE	18	43664110	43684300
InWeb	COMBINED	FANCM	TRUE	14	45605143	45670093
InWeb	COMBINED	RPS20	TRUE	8	56979854	56987069
InWeb	COMBINED	CDK5	TRUE	7	150750899	150755617
InWeb	COMBINED	CAMK2B	TRUE	7	44256749	44374176
InWeb	COMBINED	NXF1	TRUE	11	62559595	62573774
InWeb	COMBINED	RPS6KA1	TRUE	1	26856252	26901521
InWeb	COMBINED	CD209	TRUE	19	7804879	7812464
InWeb	COMBINED	HIST1H3A	TRUE	6	26020718	26021186
InWeb	COMBINED	AAK1	TRUE	2	69688532	69901481
InWeb	COMBINED	CCNH	TRUE	5	86687311	86708836
InWeb	COMBINED	ALDOA	TRUE	16	30064411	30081778
InWeb	COMBINED	DOK1	TRUE	2	74776153	74784681
InWeb	COMBINED	ACTN2	TRUE	1	236849754	236927931
InWeb	COMBINED	CTBP1	TRUE	4	1205236	1243741
InWeb	COMBINED	CLK1	TRUE	2	201717732	201729422
InWeb	COMBINED	SRC	TRUE	20	35973088	36034453
InWeb	COMBINED	NEK11	TRUE	3	130745694	131069309
InWeb	COMBINED	CSNK2B	TRUE	6	31633013	31638120
InWeb	COMBINED	PTK2	TRUE	8	141667999	142012315
InWeb	COMBINED	G3BP1	TRUE	5	151150606	151192346
InWeb	COMBINED	JAK2	TRUE	9	4985033	5128183
InWeb	COMBINED	PRKCD	TRUE	3	53190025	53226733
InWeb	COMBINED	ADCK1	TRUE	14	78266426	78401355
InWeb	COMBINED	PRKACA	TRUE	19	14202500	14228896
InWeb	COMBINED	LIMK1	TRUE	7	73497263	73536855
InWeb	COMBINED	CAMKK2	TRUE	12	121675497	121736111
InWeb	COMBINED	CSNK1E	TRUE	22	38686697	38794527
InWeb	COMBINED	FER	TRUE	5	108083523	108532542
InWeb	COMBINED	AZI2	TRUE	3	28356494	28390618
InWeb	COMBINED	DCAF7	TRUE	17	61627822	61671639
InWeb	COMBINED	AMPH	TRUE	7	38423305	38671167
InWeb	COMBINED	HIPK2	TRUE	7	139246316	139477577
InWeb	COMBINED	MLLT1	TRUE	19	6212966	6279959
InWeb	COMBINED	ACVR1	TRUE	2	158592958	158732374
InWeb	COMBINED	SHC1	TRUE	1	154934774	154946871
InWeb	COMBINED	EIF2AK4	TRUE	15	40226347	40327797
InWeb	COMBINED	FNTB	TRUE	14	65381203	65529368
InWeb	COMBINED	DNM2	TRUE	19	10828755	10944164
InWeb	COMBINED	EPHB2	TRUE	1	23037332	23241818
InWeb	COMBINED	ITPKB	TRUE	1	226819391	226927024
InWeb	COMBINED	RAD51	TRUE	15	40986972	41024354
InWeb	COMBINED	PAK4	TRUE	19	39616410	39673456
InWeb	COMBINED	EIF4EBP3	TRUE	5	139927251	139929163
InWeb	COMBINED	ADAM28	TRUE	8	24151553	24216531
InWeb	COMBINED	PRKAR1A	TRUE	17	66507921	66547460
InWeb	COMBINED	TANK	TRUE	2	161993419	162092732
InWeb	COMBINED	TUBA1B	TRUE	12	49521565	49525180
InWeb	COMBINED	AGAP1	TRUE	2	236402733	237040444
InWeb	COMBINED	BRD3	TRUE	9	136895427	136933657
InWeb	COMBINED	SYK	TRUE	9	93564069	93660831
InWeb	COMBINED	LYN	TRUE	8	56792372	56923940
InWeb	COMBINED	MNAT1	TRUE	14	61201460	61436671
InWeb	COMBINED	MAP3K5	TRUE	6	136878185	137113656
InWeb	COMBINED	BMPR1A	TRUE	10	88516407	88692595
InWeb	COMBINED	EIF4EBP1	TRUE	8	37887859	37917883
InWeb	COMBINED	BEST2	TRUE	19	12862516	12869272
InWeb	COMBINED	PRKCA	TRUE	17	64298754	64806861
InWeb	COMBINED	MAP3K2	TRUE	2	128056306	128146041
InWeb	COMBINED	IWS1	TRUE	2	128193783	128284462
InWeb	COMBINED	MAPK9	TRUE	5	179660143	179719099
InWeb	COMBINED	TDRD3	TRUE	13	60970591	61148012
InWeb	COMBINED	FRYL	TRUE	4	48499378	48782339
InWeb	COMBINED	MAP2K2	TRUE	19	4090319	4124126
InWeb	COMBINED	ACVR1B	TRUE	12	52345451	52390862
InWeb	COMBINED	COX6A1	TRUE	12	120875893	120878545
InWeb	COMBINED	ACOX1	TRUE	17	73937588	73975515
InWeb	COMBINED	RBBP4	TRUE	1	33116743	33151812
InWeb	COMBINED	NELFCD	TRUE	20	57556263	57570188
InWeb	COMBINED	GRAMD1A	TRUE	19	35485688	35517375
InWeb	COMBINED	KIAA0195	TRUE	17	73437240	73496171
InWeb	COMBINED	PRKDC	TRUE	8	48685669	48872743
InWeb	COMBINED	GSK3A	TRUE	19	42734338	42746777
InWeb	COMBINED	RAD54L2	TRUE	3	51575160	51702683
InWeb	COMBINED	MRPS15	TRUE	1	36921319	36930038
InWeb	COMBINED	DOK2	TRUE	8	21766384	21771371
InWeb	COMBINED	CREB1	TRUE	2	208394461	208468155
InWeb	COMBINED	NFATC2	TRUE	20	50003494	50179370
InWeb	COMBINED	AFF4	TRUE	5	132211071	132299326
InWeb	COMBINED	ATAD3B	TRUE	1	1407143	1433228
InWeb	COMBINED	RRP12	TRUE	10	99116115	99161127
InWeb	COMBINED	RB1	TRUE	13	48877887	49056122
InWeb	COMBINED	GAPVD1	TRUE	9	128024073	128129486
InWeb	COMBINED	NR1H3	TRUE	11	47269851	47290396
InWeb	COMBINED	NEK9	TRUE	14	75548822	75594047
InWeb	COMBINED	LZTS2	TRUE	10	102756375	102767593
InWeb	COMBINED	ANAPC5	TRUE	12	121746048	121837699
InWeb	COMBINED	CHAF1B	TRUE	21	37757676	37791313
InWeb	COMBINED	MAP3K1	TRUE	5	56111401	56191979
InWeb	COMBINED	ALPK3	TRUE	15	85359911	85416713
InWeb	COMBINED	MAP3K3	TRUE	17	61699775	61773663
InWeb	COMBINED	MAPK6	TRUE	15	52244303	52358462
InWeb	COMBINED	PLK4	TRUE	4	128802016	128820350
InWeb	COMBINED	EIF4EBP2	TRUE	10	72164135	72188374
InWeb	COMBINED	DNM1	TRUE	9	130965658	131017527
InWeb	COMBINED	CDS1	TRUE	4	85504132	85572491
InWeb	COMBINED	NLK	TRUE	17	26368763	26523407
InWeb	COMBINED	BARD1	TRUE	2	215590370	215674428
InWeb	COMBINED	CNOT6L	TRUE	4	78634541	78740769
InWeb	COMBINED	NCK2	TRUE	2	106361354	106510730
InWeb	COMBINED	BMP2K	TRUE	4	79697496	79837526
InWeb	COMBINED	MARK4	TRUE	19	45582546	45808541
InWeb	COMBINED	SF3B1	TRUE	2	198254508	198299815
InWeb	COMBINED	MARK1	TRUE	1	220701568	220837803
InWeb	COMBINED	MARK3	TRUE	14	103851729	103970168
InWeb	COMBINED	PDE4A	TRUE	19	10527449	10580305
InWeb	COMBINED	TBK1	TRUE	12	64845660	64895888
InWeb	COMBINED	FAM83A	TRUE	8	124191200	124222314
InWeb	COMBINED	NUCB1	TRUE	19	49403307	49426629
InWeb	COMBINED	MAP3K4	TRUE	6	161412759	161538417
InWeb	COMBINED	PKN3	TRUE	9	131464802	131483197
InWeb	COMBINED	ATP13A3	TRUE	3	194123401	194219093
InWeb	COMBINED	FOXR2	TRUE	X	55649833	55652621
InWeb	COMBINED	CCNA2	TRUE	4	122737599	122745087
InWeb	COMBINED	SH3GL2	TRUE	9	17579080	17797127
InWeb	COMBINED	ADK	TRUE	10	75910960	76469061
InWeb	COMBINED	NQO2	TRUE	6	2988221	3019996
InWeb	COMBINED	TGFBR1	TRUE	9	101866320	101916474
InWeb	COMBINED	SRSF5	TRUE	14	70193617	70238722
InWeb	COMBINED	BRD4	TRUE	19	15347647	15443356
InWeb	COMBINED	PDCD6	TRUE	5	271736	353971
InWeb	COMBINED	GSK3B	TRUE	3	119540170	119813264
InWeb	COMBINED	JAK1	TRUE	1	65298912	65432187
InWeb	COMBINED	FNTA	TRUE	8	42889337	42940931
InWeb	COMBINED	SRRM1	TRUE	1	24958207	24999758
InWeb	COMBINED	INPPL1	TRUE	11	71934745	71950149
InWeb	COMBINED	EPHB4	TRUE	7	100400187	100425121
InWeb	COMBINED	BRAF	TRUE	7	140419127	140624564
InWeb	COMBINED	MELK	TRUE	9	36572859	36677678
InWeb	COMBINED	SRSF1	TRUE	17	56080721	56084707
InWeb	COMBINED	ULK3	TRUE	15	75128457	75135687
InWeb	COMBINED	YWHAH	TRUE	22	32340447	32353590
InWeb	COMBINED	SFN	TRUE	1	27189633	27190947
InWeb	COMBINED	MYB	TRUE	6	135502453	135540311
InWeb	COMBINED	EIF3J	TRUE	15	44829255	44855227
InWeb	COMBINED	RBL2	TRUE	16	53467889	53525561
InWeb	COMBINED	ACOX3	TRUE	4	8368009	8442450
InWeb	COMBINED	ABCD3	TRUE	1	94883933	94984222
InWeb	COMBINED	EGLN2	TRUE	19	41304901	41314338
InWeb	COMBINED	ISG15	TRUE	1	948803	949920
InWeb	COMBINED	SRRM2	TRUE	16	2802330	2822539
InWeb	COMBINED	DYRK2	TRUE	12	68042118	68059186
InWeb	COMBINED	BICC1	TRUE	10	60272900	60591195
InWeb	COMBINED	ACVR2B	TRUE	3	38495342	38534633
InWeb	COMBINED	HCK	TRUE	20	30639991	30689659
InWeb	COMBINED	PUS7	TRUE	7	105080108	105162714
