Gene	d0	d21	d51
RP11-556N21.1	-2.11446188745976	-1.7902530036526	-2.31809532209487
RN7SL269P	-2.81461404377933	2.09089286305667	1.67700508442736
ARHGEF26-AS1	-0.991651943753775	1.26571308411944	1.59106094918282
RP11-1084A12.1	-2.12761939376187	-1.90988539616618	-0.483926916971158
AC000120.7	0.0634178807102518	1.02912591582263	0.153516342385416
RP11-564C24.1	-3.0747533144917	-2.00874072755651	-0.868394648527601
MRPL33	2.48290531712086	2.2842786099375	2.92052471669581
RP11-46A10.5	0.204278016348197	0.34286740396798	-0.532091545728983
MICAL3	5.36280309738775	7.06155725213718	6.62901920458948
RPS10P28	-2.47309121331616	-0.752358118516718	-1.12505202180626
RPSAP36	0.315222434933522	-0.255156470042318	-1.8157541360221
RP11-550I24.2	-1.64527654205126	-1.82412805451948	-0.499497181181779
RP11-408P14.1	2.93910962543198	1.81040077379753	2.16958645337241
RP11-286H14.8	-0.961599653620024	-3.0747533144917	-3.07475331449171
PCDHAC2	2.81260105694967	3.62974325028111	4.48089204816845
AC073130.3	-1.64527654205126	-0.0415205692587073	-0.969909553764711
STON1	3.30565463634634	1.138463872784	-0.3561633324572
PGBD3	-2.83308884453631	-0.865981262248464	-2.06377773980979
RN7SL558P	0.690524788244185	0.146351177000674	-0.0791582582332255
PRAF2	-2.10680996756822	0.264021529032682	0.339625405516126
AGAP13P	1.51175199341091	2.14703674109085	0.524407036951356
RP11-274B21.2	1.27009069892077	1.67441122048825	1.29848830354749
CTC-428G20.1	-2.39224794035475	-1.2356302141372	-1.76446773862287
RP11-538P18.1	-1.525886735206	-1.15114738638606	-1.98615224458579
C7orf73	5.16084565559739	6.25580016964813	5.32586776472401
FGF14-IT1	-1.46580367849475	3.79137564666791	3.43878954747214
KCTD7	3.07107414863386	5.88385376458259	5.52452613429298
EFNA4	2.59871830558334	-2.75218505866831	-2.16773362333495
RN7SL173P	-1.85432261674739	-0.163569861880522	-0.868394648527601
RN7SL141P	-0.829232489893363	-3.0747533144917	-1.8826457603412
RP11-330L19.1	-1.41034259654327	-1.00128375224118	-1.99181135287891
MRPS31P5	1.34245722037551	1.09689561077909	1.2037308398423
RP11-245J9.4	-1.50089473778039	-0.653473598352683	-1.8826457603412
RPL23AP49	-1.93683218137034	1.35531139431048	1.91015614030883
RPL5P30	-0.544664900889323	2.42252193138965	1.06220475998134
AF165138.7	-0.00696794135894444	2.80267223598416	-0.700223512191582
PALM2	-0.729009806575022	3.19702261356308	3.21810100898876
C4orf48	0.435380389741373	2.84384451338439	3.00729963811271
NAT6	0.188425614347887	0.144516144156286	0.6551987179069
RP11-775J23.2	0.402036532936009	1.48280785175553	1.0946161280034
RP11-627K11.1	-0.552969336004372	-2.21450242026355	-2.41098075420047
HNRNPKP4	-1.05173500046502	-2.23245365198958	-2.06377773980979
RN7SL101P	-2.83308884453631	-1.47427009275	-1.22949425218895
AC004967.7	1.38253290561859	2.27529603782056	1.89749151449149
RP11-2I17.1	-1.68305987503025	-0.653473598352683	-1.32944623240773
C6orf183	0.9765923666792	3.4174372454744	2.30447544537436
RPS2P44	1.11401342009866	-0.0410789894671797	0.423554068445333
IL10RB	-0.278833784094642	1.49027279733662	1.02547271240641
RP11-4K3__A.3	-2.83308884453631	0.21741846053445	-0.142732220492935
ZNF487	0.268133673455094	2.41830819678005	2.69445201618227
WDR92	2.45084684150989	1.99686491252554	2.08744154042723
RP11-379F4.1	-2.05707892369236	-1.05181466327958	-2.05851062367063
NME2	0.044242360892135	0.554541191047863	-0.135480847714807
RP11-274B21.3	0.158555282666542	1.00605810428933	0.423554068445333
RP5-966M1.6	-1.75232926787098	-1.23968835264204	-2.72755030010102
DUBR	1.29629518244784	4.51460113436989	4.75017996021963
PLA2G4B	-0.884691165395473	-0.932910555966157	-1.8826457603412
LEFTY1	-0.278880758974451	-2.36050474580155	-2.43350741505326
CFAP57	-0.406528258178891	0.331331570931539	1.91365262583452
NPIPB5	7.85942090009923	7.10093069534814	6.45303112527552
RPL23AP63	1.37026407133563	1.69398876471148	1.61359849478451
TTC4	-0.0955722444712678	-0.614345036377036	-0.92186866523209
RPLP0P2	-1.59291812413263	-1.21549300357706	0.312984058153187
EEF1A1P10	-1.92610833409904	-1.5173502578436	-1.05500168784375
HLA-L	1.6924506173048	1.73759898793752	1.96544661229262
ST13P15	-2.24786613608389	-0.355049542353559	-0.571641376607948
RP11-216N21.2	-3.0747533144917	0.105372240199001	-3.07475331449171
AC006547.8	-0.0625790309124142	-0.753838810222905	-0.373255407414982
RN7SL65P	-1.66353540435586	-2.108073450663	-1.67434745931619
JMJD7	0.864670037732828	1.32491764806024	-0.118645774113329
CTB-111H14.1	-3.0747533144917	-1.51820508329943	-0.483926916971158
APOBEC3D	2.14109321585039	-3.0747533144917	-2.78071042944395
RP11-678L1.1	-1.66353540435586	-0.787772830302336	-1.29322315814228
RP11-307F22.2	-3.0747533144917	-0.132916244539018	-1.65432276180363
CTB-33G10.1	-0.651625679247625	-1.57315461291403	-1.93194915382432
WDR86-AS1	0.347999817187836	-1.52576296773291	-0.487836042306058
RN7SL67P	1.81449684192994	3.40070936691593	2.05515831073047
RP11-489M13.1	-1.64527654205126	-1.38732121188292	-1.15338901555092
RPL5P14	-1.7860965632987	-0.233615999242317	-0.628868741602875
PRKRIRP2	-0.990360941809231	2.80237398024048	2.04421076799888
RP11-6K23.1	-2.83308884453631	0.105101939934046	0.203092456200244
MRPS6	6.29707046903351	4.77113747270398	4.81036237270173
ZNF512	4.52005040840369	5.41990196339063	5.43139576651135
RN7SL308P	-2.11446188745976	-1.08054341520704	-0.713960875681916
RP11-552M11.4	0.237824208275149	1.06436629672303	0.518698146704153
PPIEL	-0.412299639063374	-0.0467538243458746	-1.39473806337939
RGAG1	-1.7860965632987	1.03032549667175	2.06590302566496
RP11-347C18.1	-1.7860965632987	-0.931013190039834	-1.17317970956208
ENO1P3	0.196674790654204	-3.0747533144917	-3.07475331449171
ACY1	-0.87719234868333	-0.887727263475864	-1.51291608509772
RP11-1396O13.2	-0.526646543002889	-1.90548243350469	-1.39473806337939
NFS1	2.81571660109287	2.24765703306319	2.67873567045441
RPL35P6	-1.83379549310189	-0.701099439061405	-0.298364922314142
RP11-50D9.1	0.696489109083427	-0.255156470042318	-1.22949425218895
FAM86DP	3.20703709648511	2.00899202718949	2.51557179652473
DDOST	5.49630661827401	4.09538331395963	4.7209421078823
LINC01011	0.555832889745455	1.358806645529	1.88789668664989
RN7SL735P	0.173094420861445	-1.38100321801296	-2.43350741505326
TMEM199	2.70990958795798	3.43512001852481	3.28069927463882
RPL13AP2	-3.0747533144917	-0.717502268100991	-1.65432276180363
AC007566.10	0.612526300743488	2.90205807949906	2.18689827827395
RPS4XP17	-1.31608035331727	-1.82412805451948	-1.26060964441404
RN7SL508P	-2.50800540679627	2.83655521519081	1.79855591555668
PDCL3P4	-1.68305987503025	-0.269430463350693	-0.0884349883798305
LINC01322	-3.0747533144917	1.66587101745704	0.286913697726092
RPSAP51	-0.372054528127145	0.392167370200364	-0.0740525765127482
RP11-148K1.12	0.380504696253196	-1.51820508329943	-0.634477498463118
EIF4E2P2	-2.38216236143241	-0.567210985808446	-1.69855139267497
P2RY11	0.695402401966522	1.76272872002242	1.34344592923746
PBX2P1	0.625771874640769	-0.952930143115541	-0.239872497835938
TMEM141	0.322051988289123	-0.595857530594239	0.229230956149486
RP4-545C24.1	5.14346231862832	-2.04268429879116	-2.02405243704711
RN7SL81P	0.283179824686995	-0.508562429286268	-1.72404136427415
RN7SL151P	-1.2695020074633	0.152347816884703	-0.0893219163439773
RP11-1046B16.1	-3.0747533144917	-0.887727263475864	-1.99181135287891
IFITM10	-1.50089473778039	0.764491356188619	1.65951767703542
PKD1P1	-1.27761130718992	-1.47427009275	-1.8826457603412
DBNDD2	-0.465493900214738	-1.51820508329943	-2.02405243704711
ECEL1P2	-0.0625790309124142	-3.0747533144917	-2.20010965390391
RPS3AP35	-0.425437179694634	-1.60942559336026	-2.22520911402826
RP11-425L10.1	0.763051272533409	-0.489348774303213	-0.33132604484576
RP11-383G6.3	-0.228060077401984	0.0545433773653869	-0.691243394876248
RP11-119K6.6	1.695257112323	-2.21226023018057	-3.07475331449171
LINC00698	2.52537405824273	-3.0747533144917	-0.555281687559865
RP11-531F16.3	0.895506459787897	0.201353390248387	-0.602818291897655
RN7SL398P	-2.81461404377933	0.673857017828462	-0.0888872824005464
RN7SL145P	-1.10735121844389	-0.865981262248464	-1.76446773862287
RPL7P23	1.54834786843962	-0.717502268100991	-0.421090795115987
RN7SL242P	-1.28195640596841	0.400194545371872	-0.359436490428912
RP11-466H18.1	5.40101979477563	4.27818594115251	4.49414054520023
ETV5	5.36088674561379	4.72677145034118	4.65530093269977
RP11-52B19.1	-1.05173500046502	-1.30469416136058	-1.65432276180363
RBM12	7.42746583284742	6.99580380978826	6.91810896878364
OR2A1-AS1	4.29690713657577	-2.75218505866831	-1.38108749911226
AC005154.7	-2.12761939376187	0.932068091275065	0.247122334417166
SCARF2	2.92580384652758	0.921189268296015	2.68805210810208
RN7SL623P	-1.18938366961488	-0.552966665354826	-0.71919010813722
APOBEC3C	2.73352896354886	-2.75693286748131	-2.22520911402826
CTD-2013N24.2	-0.295065331343722	-0.952930143115541	0.0351685101982685
KCNK15-AS1	-2.38216236143241	1.31721164119762	0.561456645866698
RP4-800G7.2	-1.13714124778926	-1.26637681623815	-0.244856065930279
AC096772.6	1.01206839282327	3.20474546473083	2.78987508038918
LINC01391	-0.308090753063472	-3.0747533144917	-3.07475331449171
CCDC13	-0.543881203022321	0.531063139018065	-0.449360644053012
ASPRV1	-0.652535708442481	1.09622709921678	-0.0293460039012115
MIATNB	1.7195523074527	-0.208606319250064	-0.205568342348106
RP3-449O17.1	4.83226435125341	3.20472461548108	2.33665797486082
RN7SL863P	-2.19458022530818	-1.30469416136058	-0.868394648527601
RN7SL396P	-1.58292718895139	-1.05226286622203	0.261278356831929
UBE2V1	2.67423974438045	2.03477770622904	1.98646264849029
PTCHD4	1.30965069077186	2.1122101674461	1.8498144194004
RP5-894A10.2	-0.0787904161531154	-0.183224160197634	-0.428273078422599
CD46P1	-0.495132561291214	-3.0747533144917	-3.07475331449171
RP11-20O24.4	3.93123992003063	1.79261430299874	2.4629306723695
RP11-506M13.3	0.213486919295569	-0.508562429286268	-0.487836042306058
N4BP2L2	7.32621347171991	7.94318211867264	7.44742933785087
RP11-1042B17.1	-3.0747533144917	-1.69092028054612	-1.32944623240773
GABPB1-AS1	6.65403098445238	7.42405192430137	6.59292558208301
RP11-1379J22.2	-1.14430773681855	-1.69637447422734	-1.83037997866044
LIFR-AS1	0.697515783023079	3.75789624282046	3.83006020110664
RP11-875O11.1	-0.652535708442481	0.0128504869781448	0.522144743521089
LINC00847	0.235825841899466	1.73591362719191	1.83142127296441
A2M-AS1	-0.0168418760009121	0.277875010088794	1.87187522264178
SMARCA5-AS1	-0.797074010834913	-0.594667828955788	-1.40555146904576
LINC01024	-0.828443706952222	0.105101939934046	1.27931775096657
RNF139-AS1	0.395763970629838	2.37925236336587	2.2965744119564
RP11-867G23.3	-1.35964375836091	-1.38732121188292	-1.52249417581817
RP11-10K16.1	2.43556248343688	0.34286740396798	0.273234918841791
USP2-AS1	0.639530189810875	-3.0747533144917	-1.8157541360221
RP3-330M21.5	-0.596164597296141	-2.04623243599683	-1.65432276180363
SAP30L-AS1	-0.100527921092246	-1.26577378816087	-0.449360644053012
CTD-2547L16.1	-1.02162214611829	1.05290578153585	0.870390679244774
CTC-241N9.1	-1.17902529326955	1.14099160898931	2.13392575946728
RP11-15B17.1	-1.24290092444524	-0.630553387233914	-2.27915216821501
AC004053.1	-1.46268044662936	0.0131576551983029	-1.58713284779492
RP11-334E6.10	0.495393214723454	-1.82282210739679	-1.16139457215682
CTD-2540L5.6	-1.525886735206	0.229437222637084	1.38716025971047
RP11-677M14.7	-0.171919980616149	1.30010051503553	1.88789668664989
LINC00461	-1.58292718895139	0.0549299129690148	-0.148450246284005
NEAT1	5.18548614235601	6.7223324988352	7.2031173128721
RORA-AS1	0.387386597504121	0.855513563747613	0.594076459894618
RP11-712B9.2	-0.0619047644326549	-0.595857530594239	-0.253301646615316
SCAMP1-AS1	0.465348721217543	2.57824259250534	3.35357659852158
AP001258.4	1.29950475846394	-2.21450242026355	-1.22949425218895
BDNF-AS	0.910389685810807	1.59384009123352	1.5546376602775
DACT3-AS1	-3.0747533144917	1.0940529165753	-0.548540750224144
DDX11-AS1	1.34049917954298	1.33426304154354	0.82398474695763
RP11-620J15.2	-2.05072510989158	0.000172321128534769	-2.31809532209487
ZNF585B	4.16655098640819	4.10885876304814	4.08949003638888
AF146191.4	1.11095501875995	2.70749925856405	2.51727487366565
CRNDE	1.05545756591553	2.91565044770012	3.0441215723191
RP11-367J11.2	-0.680943130543732	-0.296400985831381	-0.0548577065273824
DRAIC	-1.46830134834009	-0.144577649501757	1.81842064222516
RP11-175K6.1	-2.81461404377933	2.73889734841648	2.13281896821814
CEBPA	0.720470980960558	-0.419078212101867	0.127211012845222
RAD51-AS1	2.6255452771801	3.28095145775101	2.98593675304395
GS1-24F4.2	-0.268034032543367	-2.04268429879116	-1.8826457603412
LINC00682	-3.0747533144917	0.392167370200364	-0.769002362469233
FLJ21408	-2.05072510989158	-1.14015855861442	-0.41899945431237
RP11-796E2.4	1.18343614938515	1.28195561203828	1.08124687702229
SNHG6	4.66001042044688	4.47611804218489	4.57406261285089
LINC01184	2.63302115647332	4.12379201253245	4.20586456604642
RP11-33B1.1	4.04098150426183	5.04168058683001	4.59768530593585
RP11-30K9.6	-0.829232489893363	0.901961718250605	0.915737642902509
RAB30-AS1	3.67052226549489	3.64187628143591	3.77381198489184
NUDT16P1	2.68311193182495	-3.0747533144917	-2.49415253895167
RP11-115C21.2	1.54610924750986	1.85723652633236	1.61596386291415
RP11-696N14.1	2.40555233109661	2.75317572323389	1.43216536243824
LINC00900	-2.24786613608389	2.18324097276124	2.24651940279949
RRS1-AS1	-0.126922697372747	-1.57315461291403	-1.32944623240773
KCTD21-AS1	1.01302180071212	-0.325202607404112	0.0929487229019913
RP11-260E18.1	-2.83308884453631	-0.594667828955788	-1.55616943759786
RP11-613D13.5	-1.25053434134182	0.152516604633157	-1.36567920692799
UBR5-AS1	1.74257495195656	-0.418891858244723	-0.33132604484576
SBF2-AS1	1.93318530889751	0.710800799730628	1.58239211386001
CTD-2036P10.3	-1.18938366961488	-0.931013190039834	-1.08808757548304
RP11-685M7.3	-0.936190861802291	-0.630553387233914	-0.691243394876248
RP11-325L7.1	-1.92610833409904	-1.05226286622203	-0.563941278944087
PRR7-AS1	-0.905728516255072	-1.57315461291403	-2.72755030010102
EXTL3-AS1	-0.276126753433275	-0.553191090194377	-0.0791582582332255
RP5-1186N24.3	-1.38064799545837	-0.553191090194377	0.0795545329382459
RP11-13A1.1	-2.81461404377933	-2.21450242026355	-0.240966769658092
RP11-461O7.1	-1.45221649471444	2.10961949513827	1.3692352169438
RP13-578N3.3	-1.45221649471444	1.41507794550287	1.73942284140998
RP11-57A19.2	2.05574894388436	1.43440856666381	0.770057020210619
AF131216.6	-1.82597817552044	-0.964519561971605	-0.961000701843996
RP11-159H10.3	1.46228502935996	4.68755121507776	4.32614754853136
RP11-10L12.4	-1.38818301049167	0.105372240199001	0.0953225711474795
RP11-1149O23.3	-0.472282528050849	-3.0747533144917	-3.07475331449171
RP11-1277A3.2	2.49814962543739	3.98930297614747	3.68837118591615
CACNA1C-AS1	-1.38818301049167	-1.30278810488503	-1.55616943759786
RP11-1094H24.4	-2.39224794035475	-1.26577378816087	-0.864511457173876
LINC00535	-2.65238721106713	-0.255156470042318	-0.552763504964845
RASSF8-AS1	1.31422280858221	0.947335501151006	1.20410643421597
H2AFJ	3.35970195693381	1.57938607307476	2.61589325454034
RGMB-AS1	-1.74365374220427	-1.26577378816087	-1.05500168784375
RP11-61A14.4	-2.05707892369236	-0.653473598352683	-0.0888872824005464
RP11-68L18.1	1.70239720644398	0.585968749398892	0.39492876384654
STARD4-AS1	1.11291132136002	1.97099506130958	0.594076459894618
RP11-325N19.3	-0.596164597296141	-2.36050474580155	-2.78071042944395
RP11-519M16.1	1.06781294824568	-3.0747533144917	-2.57241212841894
DNM1P35	0.342148840863613	-0.931013190039834	-0.0338696113929291
AP000487.5	0.238089179949183	0.560447768991139	-0.0451215725271385
UBAP1L	1.61559330329783	4.28141117921945	3.2452790554726
RP1-179N16.6	-0.550593643242698	-1.08054341520704	-0.160676686932685
SOCS2-AS1	3.15759277217842	3.2814538311197	3.10284825636863
RP11-252E2.1	-1.38064799545837	0.347171119213524	-0.3561633324572
PGAM5	4.81110446256305	3.24571990111647	3.36286110243452
BAALC-AS1	0.456140276910655	1.04995437012303	1.55879094058734
SNHG10	2.48798457791278	2.10249927991783	1.77707374672541
MIR210HG	-0.308090753063472	-0.886657350466371	-1.12505202180626
CTD-2260A17.2	-1.35964375836091	3.2829522530396	2.79755667655432
RP11-11N9.4	4.67083713902145	4.95974967710306	4.78192079397808
RP11-727A23.5	3.80095064072202	3.69358003649221	3.448866218211
CSTF3-AS1	-1.36207474381683	-1.21549300357706	-3.07475331449171
LINC01252	-1.35964375836091	-2.21226023018057	-0.810450120352035
RP11-373N22.3	-0.550593643242698	3.31214953504117	2.18718664212331
RP11-296I10.3	3.01978547716501	1.92520352691165	1.34097808704792
UBL7-AS1	2.21847978213697	0.144857363891924	-0.190465524760146
ZBED5-AS1	-0.504931919513429	1.10379867439244	0.979226990887529
ZCCHC3	4.26669503931709	3.19120261549092	3.35358166364833
RP11-273G15.2	0.459668002409121	-0.952930143115541	1.25473974501907
RP11-510M2.2	-1.67549992530491	0.697968415408832	0.79452236195579
RP11-637A17.2	-0.387488289514802	-2.36050474580155	-0.988769788558765
RP11-486O12.2	1.49085293254866	1.50426922339567	1.96067775629903
DNAJC3-AS1	0.641613415595251	2.54062849174003	3.51713933050043
RP11-629G13.1	-2.81461404377933	-0.508562429286268	-0.628868741602875
CARS-AS1	-1.19061753017142	-1.30278810488503	-1.82053060894427
OIP5-AS1	7.85697458390209	6.83251708936265	6.64187130485636
CKMT2-AS1	2.80916233231476	3.03680073197661	3.06313840208904
SPTY2D1-AS1	-0.111881128594561	0.79527383990782	0.191728390793754
TWF2	2.07350230691251	1.39574096113465	1.95901674560249
CPEB2-AS1	-2.39224794035475	0.698285269999297	-0.428273078422599
MARS2	4.41973669297344	3.14308641562291	3.04444255491261
MTND4P12	0.528916742978063	0.732653044135938	0.609020830877568
LRP4-AS1	-1.18938366961488	-2.75218505866831	-1.2696689542322
RP11-1277A3.1	-1.83379549310189	-0.541620885928756	-0.33132604484576
STX18-AS1	3.61236766072609	3.33126680085556	3.05756756751447
RP11-932O9.7	0.830728215366938	1.04393378444174	1.64554142785293
CTD-2574D22.2	0.817793791092286	0.151858947737632	-0.135480847714807
USP51	4.46052890606512	3.19589771081049	3.85146883651852
SNCA-AS1	-1.2695020074633	-1.5173502578436	0.16892739986303
CTD-2366F13.1	0.893536153251077	1.10357293924147	1.76023650845517
TMEM161B-AS1	4.42011729912491	4.71933605456402	4.28171174305506
RP5-940J5.6	-0.56905909036078	-0.700823949435259	-1.69855139267497
CTD-2001C12.1	0.403091080228343	0.487424081226772	0.173071087619633
RP11-967K21.1	-1.35964375836091	1.90942375817325	2.16222736695306
SEC24B-AS1	0.111699474454054	1.7087902884261	1.17881698879442
LINC00926	0.352096481795034	-0.183358571769004	-1.45465453236075
NRAV	2.07226514022706	3.04098555034395	3.2511606465291
AC005329.7	-0.522072396841623	-0.355049542353559	-1.45465453236075
FAM13A-AS1	-0.977263901749	2.48273981028847	1.41259798735646
UBA6-AS1	2.93853900423501	4.80008897717643	4.52970003833062
DPH6-AS1	-2.23142674336077	-1.06736022987048	-0.893804317126682
NNT-AS1	3.1373182526412	4.20299167457292	4.34948270059586
CTC-338M12.9	0.967360514849182	1.30605229787249	-0.0558096522581588
SMURF2P1	-0.349904465123836	-1.05226286622203	-0.814003219528869
RRN3P1	3.15389378843537	4.10330082823695	3.72794596086711
CTC-235G5.3	-3.0747533144917	-1.16644106505438	-1.29322315814228
LINC01194	1.71057701985035	-2.75693286748131	-2.78071042944395
RP11-499E18.1	-0.961599653620024	-0.701099439061405	-1.39473806337939
RP11-148L24.1	-1.46830134834009	1.83474173576932	1.32308250918034
CTD-2049O17.1	-3.0747533144917	-0.489348774303213	-1.93194915382432
RP11-739P1.2	-0.290650740824525	-0.0415205692587073	-0.0401640435181285
RP11-722M1.1	-0.395566188853105	-2.75218505866831	-2.41098075420047
STX18-IT1	-1.66353540435586	-0.507718948088711	-1.2696689542322
KRT8P4	0.352096481795034	-1.47427009275	-1.40555146904576
RP11-402C9.1	-1.18746955629231	-2.43436461165791	-1.72404136427415
TRIM52-AS1	0.173094420861445	1.21946289055576	0.716861321294107
RP11-112L18.1	-2.50800540679627	0.59445389769497	0.27083125675016
CCNL2P1	1.1668560931696	3.38687305744349	2.44442911154133
LINC00616	-2.39224794035475	5.09722615590786	3.65436697575006
MEF2C-AS1	0.860878487787955	1.39936726329775	1.25670956483075
APELA	3.75058353698338	-3.0747533144917	-3.07475331449171
CDK11B	4.61115364737255	3.63318885882032	3.76340609085802
WHAMMP2	-0.260729858991341	1.04393378444174	2.13140578807448
RP11-292D4.1	-3.0747533144917	-1.07914596374641	-1.31458638626799
LINC00504	-0.182997188970242	-1.38376298784378	-2.22520911402826
CTB-129O4.1	-0.680943130543732	-0.553191090194377	0.22808875862725
PCDHAC1	3.50084208008199	5.14869704316296	5.10157666171026
FOSL1P1	-1.03524856126948	-0.778686160940493	-1.43117128370822
LINC01197	-2.81461404377933	0.0191577387006492	-0.238801958430683
SEMA6A-AS1	0.433998268316064	-0.0854197206783182	-1.57397750795299
PCDHGB8P	1.43025833835164	2.83290757653073	2.44440680411831
RP4-598P13.1	-3.0747533144917	0.849612145157011	1.24230519385477
CTD-2207A17.1	-3.0747533144917	0.251280795806185	-2.78071042944395
FGF10-AS1	-2.81461404377933	-0.623237227556172	-1.15149093251387
BACH1-IT1	1.7509354387021	2.31982939007533	1.88526053465567
RP11-807H7.2	-2.05707892369236	3.73575494881567	2.87920236020473
POU5F2	0.817043627837321	2.22866255278833	1.92080104300798
PCP4L1	-0.905728516255072	-1.21549300357706	1.35832356430587
ABHD14A	-1.46268044662936	1.6020800856899	2.0745329496041
CTD-2007H13.3	-2.39224794035475	-2.36050474580155	-0.421090795115987
RP5-1000K24.2	-1.31506806042311	-0.418008511915465	-0.274404930341793
SRP14-AS1	1.31989245461771	1.97433115896219	1.85917210738998
RP11-174F8.1	-0.380949186161894	-0.817681126114069	-0.660616702040713
MTATP6P1	8.69559511336357	8.48650974196264	8.94601867936033
RP11-10A14.5	-0.449470837561945	-2.36880069182022	-1.63894923019511
RP11-247C2.2	1.85662897753064	5.07628789324189	4.05986512501776
NPM1P41	-1.30699908780891	1.30605229787249	0.825890249762627
CTB-47B11.3	-1.01961749385477	-0.817681126114069	-1.16139457215682
ANP32C	-2.05072510989158	-0.454325784620785	-0.0398875201755345
OR52H2P	-2.24786613608389	0.847723448575115	-0.205568342348106
RP11-215P8.3	-0.709529149761446	-1.30469416136058	-0.953486782606642
KRT8P48	-0.350503300421363	2.57409765517408	1.59665801410246
GDNF-AS1	0.00853702946326609	2.31025039828684	0.506990272315223
GLDCP1	1.13116986023447	-2.53008067719096	-3.07475331449171
DSTNP2	0.674095568794223	0.435848315273223	1.31280202811946
RP11-844P9.2	-1.27761130718992	-1.38376298784378	-1.72404136427415
CTD-2306M5.1	4.95086910803204	-0.866984520291527	-1.82053060894427
HSPA8P4	-2.65238721106713	-1.47105808915175	-0.624118275553553
RP11-5N11.2	-1.05173500046502	-0.541620885928756	-0.969909553764711
RBM14-RBM4	0.207779714769238	-0.751546901663501	-0.350510166979823
CTC-498J12.3	-2.34847443752361	-0.887727263475864	-1.05369725121755
OXCT1-AS1	-0.985846854103489	0.0944150366619381	1.39164071396821
ALG1L9P	-1.03524856126948	-1.06736022987048	0.429595851972559
ARHGAP22-IT1	-1.0759886050011	-1.26577378816087	-2.05851062367063
LINC01085	-2.81461404377933	-1.40357868152462	-0.792289411889571
THUMPD3P1	-0.624503523073673	-2.53008067719096	-2.20010965390391
CCDC153	-1.10735121844389	-2.36880069182022	-2.20010965390391
RP11-1079K10.3	-2.81461404377933	-1.21549300357706	-1.26290947739393
NPHP3-AS1	-2.02458270549342	-0.355543452332543	-1.98615224458579
CTD-2260A17.1	-1.36207474381683	-0.787772830302336	-0.499497181181779
RP11-328K4.1	0.897086297469095	-1.51820508329943	-1.2696689542322
ACTN3	1.23612878653208	-2.43436461165791	-2.72755030010102
RP11-42A4.1	-3.0747533144917	-2.43436461165791	-0.213377708942792
RP11-131K17.1	1.2990851700788	-3.0747533144917	-3.07475331449171
RP11-292D4.2	-3.0747533144917	-0.360429655579689	0.141303354011864
RP11-231L11.3	0.450717490123851	0.706396762655127	0.539002396685751
RP11-798M19.3	1.17721643244878	-1.15114738638606	0.288268308161617
ARL4AP2	0.789718769933684	-2.36880069182022	-2.43350741505326
HIGD1AP14	-0.711708735958874	-2.21450242026355	-1.83037997866044
RP11-319G6.3	-1.7860965632987	-0.296243772956664	-0.483926916971158
CTD-2165H16.3	-1.05173500046502	-2.53707067608695	-2.41098075420047
CTD-2248H3.1	-0.96970254929403	-1.16644106505438	-0.3561633324572
C8orf34-AS1	-0.268034032543367	-2.75693286748131	-2.02405243704711
RP11-362F19.1	-1.58292718895139	-2.36050474580155	-1.57397750795299
RP11-673E1.4	-2.6238268313878	-0.430132226209623	-0.2847324795315
RP11-357G3.2	-0.769149433182115	-1.05181466327958	-1.58713284779492
FLJ46284	0.0770174865058017	2.1890036020761	2.2248613957271
RP11-83A24.1	2.07473227866643	2.37760021753662	2.57315925609687
RP11-348J24.1	-2.23142674336077	-1.53183887148117	-1.01198233884501
USP46-AS1	0.920033174761061	1.52133388085111	2.14613303168892
RP11-138I17.1	-0.412299639063374	1.53191012618739	2.48802900563306
C5orf17	1.59922285789658	3.02937219652532	2.49724691061921
HHIP-AS1	-0.369066068548294	1.07523597236677	-0.0338696113929291
FMN1	4.16543721431693	3.45241678043263	5.08591600943899
HMGB1P21	2.16138884387254	3.83894046856553	1.30331132808813
CTD-2089N3.3	-2.39224794035475	-0.453347891851859	-0.893804317126682
CTD-2334D19.1	0.38932254371646	-2.53008067719096	-3.07475331449171
RP11-319G6.1	0.738813144923602	2.58176830032818	2.23643377549373
KRT8P46	1.90636026716219	2.79657658836063	2.82136457831906
RP11-87F15.2	-2.05072510989158	-1.30278810488503	-1.15149093251387
AC004054.1	-3.0747533144917	-0.639181292882971	-2.02405243704711
RP11-259O2.1	-0.961599653620024	-3.0747533144917	-2.57241212841894
RP11-317B7.2	-2.6238268313878	-0.296243772956664	-0.893804317126682
SNORA58	-0.909619492582782	-1.57315461291403	-1.07241924672405
CTB-113P19.1	0.534901130881463	-1.16749229607412	-1.65432276180363
CTD-2015H6.3	0.305714768436185	0.878281058182715	1.30273568204741
TBCAP3	-1.03370231079443	-1.99239803878621	-1.8157541360221
ZNF436-AS1	-1.74365374220427	0.877333689286717	1.62994977383119
RP11-290F5.1	-0.835970584933324	-0.654506087116417	-0.563941278944087
RP11-351N6.1	-3.0747533144917	-1.21549300357706	-1.76446773862287
CTD-2218K11.2	-0.485948546712831	-2.53008067719096	-2.72755030010102
RP11-622J8.1	-2.81461404377933	-3.0747533144917	-0.160228081314812
RP11-5N11.3	-2.20146072796322	-0.567210985808446	-1.16139457215682
HAUS5	3.82858762505566	1.58436511817534	2.0146549968782
CTD-2194D22.3	-0.495132561291214	-3.0747533144917	-2.78071042944395
