SetType	SetName	Network	PopCount	IntCount	SetCount	OverlapCount	OverlapP	OverlapGenes
GTEx_all	Cells - Transformed fibroblasts	InWeb	24083	1561	2408	265	9.35265104038373e-19	ABCE1,ABL2,ACTL6A,ACVR1,ADK,AHR,ALDH1L2,ANAPC1,ANKRD28,ANP32B,ANXA2,AP2M1,ARCN1,ARF4,ASCC3,ATAD3A,ATP13A3,AURKA,AZI2,BCL2L1,BCL9L,BET1,BICC1,BIRC5,BMP2K,BMPER,BRCA1,BRIX1,C1QBP,CAD,CAND1,CASP3,CAV1,CBX3,CCAR1,CCNA2,CCND1,CCT2,CCT3,CCT4,CCT5,CCT6A,CD109,CD59,CDC27,CDC42,CDC73,CDH11,CDK6,CDK7,CFL1,CHD9,CLTA,CLTC,COG8,COPA,COPB1,COPB2,COPG1,COPS2,COPS8,COPZ1,CRK,CSE1L,CSNK1A1,CSNK1G3,CSNK2A1,CTTN,CUL2,CWC22,CXCL1,DBN1,DCAF13,DCTN5,DDX21,DKK1,DNAAF2,DOK1,DUSP10,DYNC1H1,DYNC2H1,E2F3,EEF1A1,EEF1G,EEF2,EGFR,EIF2AK1,EIF2AK4,EIF4B,EIF4EBP1,ELL2,ENO1,EXOC4,EXOSC2,FAM98A,FAS,FAT4,FBN2,FEZ2,FOXM1,FSCN1,G3BP1,GEMIN5,GFPT1,GNB2L1,GNB4,GOSR2,GRIN2D,GSPT1,GSTO1,GTF2E2,HIF1A,HNRNPK,IPO9,IRS1,JAK1,KDELR1,KDM4A,KPNA2,KPNB1,LAMB1,LAMC1,LARP1,LATS2,LEO1,LGALS1,LIMA1,LMNA,LRP1,MAP3K7,MDM2,MED1,MED18,MED19,MED20,MED6,MED8,MELK,MLLT1,MPZL1,MTHFD2,MTIF2,MYC,MYL12B,MYO1B,MYOF,NCBP1,NCK1,NCL,NCLN,NEDD4,NF1,NME1,NOL8,NOLC1,NPM1,NRAS,NUFIP1,NUFIP2,NUP98,P4HB,PBK,PDGFRA,PDGFRB,PFAS,PHB,PKM,PLEC,PLEKHG4,PLK1,POLR2B,POLR2D,POLR2E,POLR2L,PPP5C,PRKDC,PRMT5,PSME3,PTK7,PTPN13,PTPN14,PTPRM,PUS7,RAB8B,RAD23B,RALA,RARS,RASA3,RBBP5,RBL1,REST,RIPK2,RNF2,RPL12,RPL13A,RPL22L1,RPL23,RPL27,RPL27A,RPL31,RPLP0,RPN2,RPS13,RPS15A,RPS2,RPS3,RPS6KA2,RPSA,RSL1D1,RUVBL1,RYK,SEC23A,SERBP1,SET,SHC1,SIGMAR1,SMAD3,SMARCD2,SMARCE1,SMC4,SMURF2,SND1,SNRPD1,SNTB2,SNW1,SRP72,SSB,STIL,SYNCRIP,TANK,TEX10,TFDP1,TGFBR2,TGIF1,TMED10,TMED2,TMED3,TMED7,TMED9,TMEM115,TOP2A,TP53,TRIP6,TRPM7,TSR1,TUBA1C,TUBB,TXN,TXNDC5,UBA52,UBAC2,UMPS,USP8,VDR,VHL,VIM,XPO1,XRCC5,YBX1,YES1,YKT6,ZBTB9,ZC3H13,ZNF281,ZSCAN20
GTEx_all	Cervix - Ectocervix	COMBINED	24083	931	2408	133	1.4604372628098e-05	ACIN1,ACTG1,ACTL6A,ADAM12,ANAPC7,ARF6,BCL7C,CDH3,CHMP2B,CKAP4,COL1A1,CPA4,CSNK1E,DBN1,DHX9,EBF1,EEF1A1,EHD2,EIF3E,EIF3G,EIF3H,EIF3L,EIF4A3,FABP5,FUS,H3F3B,HDAC2,HNRNPA0,HNRNPA1,HNRNPA3,HNRNPC,HNRNPD,HNRNPDL,HNRNPM,HNRNPR,HNRNPUL1,HP1BP3,ILF3,ISL1,JUP,KHDRBS1,KRT5,LDB1,LGALS3BP,LIG3,LRFN5,MED17,MED22,MED28,NPM1,OSBPL5,PABPC1,PCDHGB6,PLEKHA5,PMEL,PML,PRICKLE2,PRRC2A,PTBP1,PTBP2,PTBP3,PTGES3,PTPRS,RAB10,RAB5B,RARG,RBBP4,RBM12B,RBMS1,RHOB,RNF169,RPL10A,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL18A,RPL19,RPL24,RPL26,RPL27,RPL3,RPL30,RPL34,RPL35A,RPL36,RPL36AL,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPS12,RPS14,RPS15,RPS16,RPS18,RPS27,RPS3A,RPS8,RPS9,S100A8,S100A9,SAFB2,SEC24C,SEC31A,SERPINB12,SF3B2,SF3B3,SFN,SMARCB1,SMARCE1,SNX9,SRSF1,SRSF3,SSBP3,TBC1D2B,TEX10,TMPO,TP53BP1,U2AF2,UBA52,UBAP2L,UNK,XRCC1,XRCC5,YTHDC1,YWHAQ,YWHAZ,ZNF207
GTEx_all	Cervix - Ectocervix	InWeb	24083	1561	2408	225	6.96426293811256e-09	ABL1,ACIN1,ACTL6A,ACVR1,ANAPC7,ANP32B,ARNT,ARTN,ATAD3B,BAG2,BCL7C,BCL9,BCL9L,BMPER,BTF3,CAD,CALML3,CAPZB,CARM1,CBX1,CCDC102A,CCDC8,CCNL2,CDH24,CDH3,CNTROB,COG3,COG5,COG7,CREB1,CREBBP,CSNK1E,CTCF,CTNND1,CTTN,DBN1,DBNL,DCHS1,DDX39B,DDX50,DHX9,DSP,DUSP7,DVL2,DVL3,EEF1A1,EEF1G,EGLN2,EIF4B,EPHA2,EPHB4,ESR1,FAM83A,FBL,FGFR1,FUS,GJA1,GLTSCR2,GMPS,GNB2L1,GOLGA2,GSTM2,HDAC1,HERC5,HIC1,HIST1H1C,HIST2H2BE,HNRNPA1,HNRNPM,HRNR,IRF4,IRS1,ITPKB,JUP,KAT2A,KAT5,KDELR1,KDM4B,KDM5B,KLF4,KLHL17,L3MBTL3,LATS1,LBR,LEF1,LGALS1,LIG3,LRP6,LSM14A,LTBP4,MAP3K4,MAP4K5,MAPK6,MAX,MED12L,MED16,MED17,MED21,MED22,MED24,MED28,MED30,MEIS1,MLLT10,MPZL1,MSH6,MYOF,NCK1,NCK2,NFKB1,NINL,NLGN2,NPM1,NTN3,NTRK1,NUMA1,NUMBL,PAK4,PARD3,PBRM1,PCDHB15,PDGFRB,PLA2G4A,PLCG1,PML,POLR2A,POU5F1B,PPL,PPP1R10,PPP2R2A,PRMT1,PTBP1,PTBP3,PTK7,PTMA,PTN,PTPN13,PTPRU,PUS7,PXN,QPRT,RARA,RASA3,RASA4,RBBP4,RELA,RNF169,RNF2,RPL10A,RPL12,RPL13,RPL13A,RPL14,RPL21,RPL23,RPL27,RPL27A,RPL31,RPL38,RPL7,RPS13,RPS15A,RPS20,RPS25,RPS27,RPS27A,RPS3,RPS6,RPS9,RYK,S100A8,S100A9,SALL1,SART1,SDC1,SFN,SHC1,SIGMAR1,SMAD3,SMARCB1,SMARCE1,SMN2,SMO,SND1,SNTB2,SOX13,SOX4,SOX7,SPICE1,SRC,SRRM1,SRSF1,SRSF4,STX5,SUMO4,TAX1BP3,TCEB3C,TCF7L1,TDRD3,TEAD2,TEX10,TGM2,TLE1,TMED10,TMED2,TMPO,TNFRSF14,TP53,TRIM33,TRIP10,TRIP6,TRMT112,UBA52,UBTF,UHRF2,UNK,XRCC5,YAP1,YWHAQ,YWHAZ,ZMIZ1,ZNF143,ZNF462,ZNF703,ZSCAN12
GTEx_all	Cervix - Endocervix	COMBINED	24083	931	2408	141	3.18568255378567e-07	ACIN1,AKAP8,ANAPC4,ANAPC5,ARF1,ATN1,BCL7C,BCLAF1,C8orf31,CAPRIN1,CDC16,CERKL,CHTOP,CIRBP,CLTA,COL1A1,CSNK1E,DDX17,DHX9,DNAH3,DPF2,EEF1A1,EIF3D,EIF3E,EIF3F,EIF3G,EIF3H,EIF3L,ELAVL1,FUS,GANAB,H3F3B,HDAC2,HNRNPA0,HNRNPA1,HNRNPA2B1,HNRNPA3,HNRNPC,HNRNPD,HNRNPDL,HNRNPH1,HNRNPH3,HNRNPM,HNRNPR,HNRNPU,HNRNPUL1,HP1BP3,ILF3,KHDRBS1,LDB1,LEMD2,LGALS3BP,LIG3,LRFN5,MED17,MED22,MED28,NAP1L1,NCOA5,NPM1,OSBPL5,PCBP2,PCDHGB6,PLEKHA5,PML,POLDIP3,PRICKLE2,PRRC2A,PTBP1,PTBP2,PTGES3,RARG,RBBP4,RBM12B,RBM14,RBM5,RHOB,RNF169,RPA1,RPL10A,RPL12,RPL13,RPL13A,RPL14,RPL15,RPL18,RPL18A,RPL19,RPL24,RPL26,RPL3,RPL30,RPL34,RPL35A,RPL36,RPL36AL,RPL4,RPL5,RPL6,RPL7,RPL7A,RPL8,RPS12,RPS14,RPS16,RPS27,RPS3A,RPS8,RPS9,SAFB,SAFB2,SEC31A,SETDB1,SF3A1,SF3B1,SF3B2,SF3B3,SMARCC2,SMARCE1,SNX9,SRSF1,SRSF10,SRSF6,SRSF7,SSBP2,SSBP3,TBC1D2B,TEX10,TP53BP1,TRA2A,TSC2,U2AF2,U2SURP,UBA52,UNK,VPS28,WDR6,XRCC1,XRCC5,YTHDC1,ZNF207
GTEx_all	Cervix - Endocervix	InWeb	24083	1561	2408	247	7.30704085561586e-14	ABL1,ACIN1,ACVR1,ANAPC4,ANAPC5,ANP32B,APPL1,ARFGAP3,ARID4B,ARNT,ARTN,ATAD3B,ATN1,ATXN2,AXIN2,BCL7C,BCL9,BCL9L,BET1L,BMPER,BRD3,BRD4,BTF3,CARM1,CBX1,CCDC102A,CCDC8,CCNL2,CDH24,CDK9,CDON,CEP120,CLK1,CLK2,CLK3,CLTA,CNTROB,COG3,COG5,COG7,COPG1,CREB1,CREBBP,CSNK1E,CTCF,CTTN,CWC22,DAXX,DCHS1,DDX39B,DDX50,DHX9,DPF2,DVL2,DVL3,DYNC2H1,DYNC2LI1,E2F5,EEF1A1,EEF1G,EGLN2,EIF4B,ELAVL1,EP400,EPHB4,ESR1,FBL,FOXJ2,FSCN2,FUS,GCC2,GLI1,GLI2,GLTSCR2,GNB2L1,GOLGA2,GRAMD1A,GSTM2,HDAC1,HDAC7,HIC1,HNRNPA1,HNRNPA2B1,HNRNPM,HNRNPU,HOXB2,HOXB7,IGF1,INPPL1,IRF3,IRS1,JAK1,KANSL3,KAT2A,KAT5,KDELR1,KDM4B,KLHL17,L3MBTL3,LATS1,LEFTY2,LIG3,LRP6,LSM14A,LTBP4,LZTS2,MAP3K4,MAP4K5,MAST2,MDM4,MED12L,MED16,MED17,MED22,MED28,MED30,MEIS1,MGA,MLLT1,MLLT10,MOV10,MPZL1,MSH6,MYOF,NAGA,NCKAP5L,NCOR2,NEK9,NFKB1,NLGN2,NPM1,NRG1,NUMA1,NUMBL,PAK4,PCDHB15,PDE4A,PDGFRA,PDGFRB,PLA2G4A,PML,POLDIP3,POLR2A,POLR2H,POU5F1,POU5F1B,PPP1R10,PRKAB1,PRMT1,PRPF31,PRPF4B,PTBP1,PTK7,PTMA,PTPRU,PXN,QPRT,RARA,RASA2,RASA3,RASA4,RBBP4,RBBP5,RBL2,RBM14,RBM39,RELA,RNF169,RNF2,RPL10A,RPL12,RPL13,RPL13A,RPL14,RPL21,RPL23,RPL27A,RPL31,RPL38,RPL7,RPN2,RPS13,RPS15A,RPS20,RPS25,RPS27,RPS27A,RPS3,RPS6,RPS6KB1,RPS9,RSBN1,RSL1D1,RYK,SALL1,SART1,SETDB1,SF3B1,SIGMAR1,SIRT1,SMAD3,SMAD4,SMARCC2,SMARCE1,SMG6,SMN2,SMO,SND1,SNTB2,SOX13,SOX17,SOX4,SP1,SPICE1,SRC,SRRM1,SRRM2,SRSF1,SRSF4,STX5,TAX1BP3,TCF7L1,TEAD2,TEX10,TGM2,TLE1,TMED10,TMED2,TNFRSF14,TOP3B,TRIP6,TRMT112,TUBGCP4,U2SURP,UBA52,UBTF,UHRF2,UNK,USP8,WHSC1L1,WNT4,XRCC5,ZMIZ1,ZNF143,ZNF362,ZNF703,ZSCAN12
GTEx_all	Colon - Sigmoid	COMBINED	24083	931	2408	175	7.9020764373284e-17	ACIN1,ACTB,ACTG2,ACTL6A,ADD1,AGAP1,AGTR1,AKAP1,AKAP12,AKAP8,ANAPC4,AP3M1,ARL6IP4,ATN1,BANF1,BCL2L2,BCL7C,BLOC1S1,BRD1,C17orf80,CACNA1H,CACNA2D1,CASZ1,CBLL1,CCDC124,CDC23,CDC26,CDC42BPA,CDC73,CHD4,CHMP3,CHMP4A,CHMP4B,CIRBP,CKB,CLINT1,CLIP1,CMTR1,CNTNAP1,COX20,CPEB2,DAPK1,DBN1,DCAF10,DDX17,DDX5,DPF2,DPYSL3,DYNC1I2,DYRK2,EEF1A1,EEF2,EHD2,EIF3B,EIF3E,EIF3F,EIF3G,EIF3H,EIF3K,EIF3L,ELAVL1,ELF2,ENAH,ERC1,FAT4,FLOT1,FYTTD1,GOLPH3,GRIP1,GTF2F2,GYG1,HDAC2,HERC2,HNRNPA3,HNRNPD,HNRNPDL,HNRNPF,HNRNPLL,HNRNPUL1,HNRNPUL2,HP1BP3,ISL2,KARS,KXD1,LDB1,MACF1,MAP7D1,MAZ,MED17,MED20,MED22,MED28,MED4,MRPL11,MYEF2,MYL6,NCKAP1,NCOA5,NOL9,OSBPL5,PARP1,PCBP1,PDE4D,PDE5A,PFN1,PHB2,PLCB1,PML,PNN,PPP1R12A,PRCC,PRICKLE2,PRKRA,PRPH,PTBP2,PWP1,RABGAP1,RBM4,RBMS1,RFC1,RHOB,RHOJ,RNPS1,RPL10A,RPL12,RPL13,RPL14,RPL15,RPL18A,RPL19,RPL24,RPL27,RPL3,RPL35A,RPL36AL,RPL4,RPL5,RPL6,RPL8,RPS15,RPS16,SAFB,SATB1,SCN9A,SEC23A,SENP3,SETD2,SLC25A3,SMARCC1,SMARCE1,SNAPIN,SNX9,SRSF1,SRSF3,SRSF7,SSBP2,STAU1,STOM,TAB2,TARDBP,TFCP2,TLK1,TMEM245,TRA2A,TRIM28,TUBA1A,USP7,VAPA,VCL,VDAC2,VPS28,WDR6,XRCC1,XRCC6,YBX1
GTEx_all	Colon - Sigmoid	InWeb	24083	1561	2408	298	1.57800696698067e-29	ABL1,ACIN1,ACTB,ACTL6A,ACTN1,ADCK1,AGAP1,AKAP12,AKT1,ANAPC4,ATN1,ATP2B4,ATXN2,AXIN1,B9D2,BAG2,BCL7B,BCL7C,BCL9,BMI1,BMPR1A,BNIP2,BOC,BRD3,BTF3,CALCOCO1,CAMK2G,CAPZA2,CAPZB,CAV1,CBY1,CCDC102A,CCDC124,CCND2,CCNL2,CCT3,CDC23,CDC73,CDK8,CDON,CHD4,CLASRP,CLK3,CNTROB,COPS2,COPS6,COPZ2,CREBBP,CRK,CSNK1A1,CSNK1D,CUL1,CUL2,CWC22,DACT3,DAG1,DAXX,DBN1,DCHS1,DCTN2,DDX39B,DDX5,DDX50,DLG5,DLGAP4,DNAJB5,DNAJC8,DPF2,DUSP10,DVL2,DVL3,DYNC1I2,DYNLT1,DYRK2,E2F4,EEF1A1,EEF2,EGR1,EIF4EBP2,ELAVL1,EP300,EP400,FAM117A,FAM210B,FAT4,FER,FERMT2,FGFR1,FGFR2,FLNB,FLNC,FOXJ2,FOXK2,FZD8,GDNF,GFRA1,GFRA3,GLI2,GLTSCR2,GLYR1,GNA13,GORASP1,GOSR1,GRB10,GRIP1,GSTM2,HDAC1,HDAC4,HDAC7,HERC2,HIC1,HOXA5,HOXB2,HSPA2,IGF1R,ILK,INPPL1,IPO8,IRS1,ITPKB,KANSL3,KAT2A,KAT5,KPNA4,KPNA6,LAMB1,LAMB2,LAMC1,LATS1,LBR,LGALS1,LIMS1,LRP6,LRRFIP1,LSM14A,LZTS2,MAP2K5,MAP3K3,MAP4K5,MAPRE1,MAX,MED10,MED11,MED15,MED16,MED17,MED20,MED21,MED22,MED28,MED30,MED4,MEIS1,MLLT10,MPDZ,MYH11,MYO1C,NCK2,NCOR2,NEK9,NFATC2,NINL,NOL8,NOTCH1,NRTN,NTRK1,NUMA1,NUMB,NUP54,NXF1,OTUD3,PARD3,PARP1,PBRM1,PBXIP1,PCDHB15,PDGFRA,PELO,PHB2,PKN1,PLA2G4A,PLCB1,PML,PNN,POPDC2,PPIG,PPP1CC,PRKAB2,PRKCA,PRMT2,PRPF31,PRPF4B,PSEN2,PSMA4,PTGS2,PTPN12,PXN,PYGO1,PYGO2,RAD54L2,RANBP3,RBM39,RBPJ,RELA,REST,RET,RNPS1,RPL10A,RPL12,RPL13,RPL14,RPL27,RPL27A,RPS13,RPS15A,RPS20,RPS25,RPS27A,RPS6KB1,RSBN1,RWDD1,RYK,SART1,SATB1,SDC4,SDPR,SEC23A,SENP3,SETD1A,SHARPIN,SIRT1,SLC25A12,SLC25A3,SLC2A4,SLC8A1,SLK,SMAD2,SMAD4,SMARCC1,SMARCE1,SMTN,SNAP29,SOX13,SPEG,SPNS1,SPOP,SRC,SRRM1,SRRM2,SRSF1,SRSF4,SRSF5,STAT3,STOM,STRN3,SUZ12,TADA3,TAF11,TARDBP,TCF7L1,TCOF1,TEAD2,TFCP2,TGFBR1,TGFBR2,TLE3,TLK1,TNFRSF14,TRIM28,TRIP10,TRIP6,TUBA1A,UBE2I,UBP1,UBR5,UBTF,USP12,USP39,USP7,VCL,WDR33,WWTR1,XRCC6,YBX1,ZC3H13,ZCCHC10,ZMIZ1,ZMYND11,ZNF143,ZNF174,ZNF317,ZNF462,ZNF644,ZNF687,ZNF703,ZNF768,ZNF787,ZSCAN12
GTEx_all	Colon - Transverse	COMBINED	24083	931	2408	100	0.235408637634818	ACTB,ACTG2,ACTL6A,ACVR1B,AKAP1,AKAP8,AP3B1,ARF1,ARF6,B2M,BLOC1S1,BORCS6,C5orf63,CACNA1H,CASZ1,CC2D1A,CENPV,CFL1,CHMP1A,CHMP2A,CHMP2B,CHMP4B,CKB,CLINT1,CMAS,CNOT1,CPSF1,DCAF7,DHX15,DLD,DLST,DNAJC16,DYRK2,EDC4,EIF3K,EML4,FAM177A1,GAK,GOLPH3,HNRNPAB,HNRNPF,HNRNPL,IGLL5,IGSF3,IMMT,ISL2,ITM2C,LGALS3BP,LRPPRC,MARK2,MAZ,MCU,MED20,MGAT2,MKRN1,MRPL11,MRPL2,MRPS36,MVP,MYL6,NCBP1,NEDD4L,NSUN2,OSBPL5,PCCA,PDCD6IP,PFN1,PHB,PHB2,PNN,PPP1CA,PRPH,PTBP1,PTBP3,RALY,RPL36AL,RRBP1,RTCB,SATB1,SCAP,SCN9A,SLC25A1,SLC25A13,SLC25A3,SMARCC1,SRSF1,SRSF7,STRBP,TAB2,TFG,TMEM176B,TRIM21,TUFM,U2AF2,UCK2,USP7,VDAC2,VPS25,VPS28,ZNF326
GTEx_all	Colon - Transverse	InWeb	24083	1561	2408	196	0.000417702741960837	ABCD3,ABL1,ACOX1,ACTB,ACTL6A,ACVR1B,ADCK1,AKAP9,ASCL2,ATP2B4,ATP5B,ATP5C1,AXIN1,BAG2,BAIAP2L1,BEST2,BMP2,BMPR1A,C1QBP,CAMK2G,CAPZB,CASP3,CCND2,CCNK,CDC42,CDH1,CDH17,CDK8,CDS1,CFL1,CLK3,COG2,COG3,COG7,COPG1,COX6A1,CPSF1,CSNK1D,CSNK1G3,CTDP1,CTNND1,DAZAP2,DCAF7,DCHS1,DCTN2,DCTN5,DCTPP1,DGKQ,DNAAF2,DNM2,DYNLT1,DYRK2,E2F4,EIF4E2,EIF4EBP2,EIF4EBP3,EPHB2,ERBB2,ERBB3,FLNB,FRK,FRYL,GAK,GBF1,GCC2,GDNF,GEN1,GFI1,GFPT1,GLYR1,GORASP1,GSPT1,HCN3,HDAC1,HDAC4,HINT1,HNF1A,HNF4A,HOXA5,HOXB2,HOXB7,ILK,INPPL1,IPO8,IRF3,KDELR1,KDM4A,KIF13B,KLF5,KRAS,LBR,LGALS9,LIMA1,LIMK2,LIPH,LRP5,MAGI3,MAP2K2,MAP2K6,MAPK3,MARK2,MAST2,MED11,MED16,MED18,MED20,MST1R,MTIF2,MUC1,MVP,MYB,MYH11,MYL12B,MYO1D,NAGA,NCBP1,NCLN,NCOR1,NEDD4L,NHSL1,NOTCH1,NR5A2,NRAS,NUMA1,NUMB,PAK4,PARP12,PCCA,PDCD6,PHB,PHB2,PKN2,PKP2,PLA2G4A,PNN,POLR2H,POU5F1,PPP1CA,PPP1CC,PRKAB1,PRPF4B,PSEN1,PSMA4,PTBP1,PTBP3,PTPN18,PTPRF,PTPRK,PXN,RAB1B,RAB27A,RARS,RPS26,RPS6KA1,RREB1,SATB1,SEPSECS,SIRT7,SLC25A3,SMARCC1,SMTN,SP1,SPINT2,SPNS1,SPOP,SRC,SRRM2,SRSF1,SRSF4,STIL,STK16,TAF11,TCF7L2,TERT,TFCP2L1,TGIF1,TMED2,TNFRSF14,TNK1,TRAF4,TRAPPC10,TROAP,TUFM,TXN,TXNDC5,UBP1,USP12,USP7,VDR,WHSC1,ZBTB7A,ZCCHC10,ZNF326,ZNF703,ZNF768,ZNF787
GTEx_all	Esophagus - Gastroesophageal junction	COMBINED	24083	931	2408	165	1.35533108076167e-13	ACTB,ACTG2,ADD1,AKAP1,AP2B1,AP3M1,ARL6IP4,ATN1,ATP10A,BCL2L2,BCL7C,BLOC1S1,C17orf80,CACNA1H,CBLL1,CCDC124,CDC42BPA,CDC73,CHD4,CHMP3,CHMP4A,CHMP4B,CIRBP,CKB,COX20,CTNNA1,DAPK1,DBN1,DCAF10,DDX17,DDX24,DDX5,DLD,DLST,DPF2,DPYSL3,DYNC1I2,EDC4,EEF1A1,EEF2,EHD2,EIF3B,EIF3E,EIF3F,EIF3G,EIF3K,ELAVL1,ELF2,ENAH,ERC1,FAM98A,FAT4,FYTTD1,GNAI1,GNAI2,GOLPH3,GRIP1,GYG1,HERC2,HNRNPA0,HNRNPA3,HNRNPDL,HNRNPH3,HNRNPK,HNRNPLL,HNRNPUL1,HNRNPUL2,HP1BP3,ISL1,ISL2,ITGB1,KCNB2,KCTD12,KXD1,LAMA2,LDB1,LGI2,MACF1,MAP7D1,MARK1,MED17,MED20,MED22,MED27,MED28,MED4,MFAP4,MRPL11,MYEF2,MYL6,MYO9A,NCKAP1,NOL9,OSBPL5,PAF1,PDE5A,PFN1,PHB2,PLCB1,PLEKHA5,PNN,POLDIP3,PPP1R12A,PRICKLE2,PRKRA,PRPF8,PTBP2,PTPN14,RAB3GAP1,RAB5B,RABGAP1,RBM4,RBMS1,RFC1,RHOB,RHOJ,RPA1,RPL10A,RPL13,RPL14,RPL27,RPL3,RPL35A,RPL36AL,RPL5,RPL6,RPL7,RPL8,RPS16,SACS,SARM1,SEC23A,SENP3,SF3B1,SMARCE1,SNAPIN,SNX9,SPECC1L,SRP14,SRSF1,SRSF7,SSBP2,STAU1,STOM,SUN2,SYNCRIP,TAB2,THRAP3,TLK1,TMEM245,TRIM21,TRIM28,TUBA1A,TXNRD1,UPF1,USP7,VAPA,VCL,VDAC2,VPS18,WDR6,XRCC6,YBX1,ZBTB10,ZMYND8
GTEx_all	Esophagus - Gastroesophageal junction	InWeb	24083	1561	2408	297	3.61018666294876e-29	ABL1,ACOX3,ACTB,ACTN1,AFF3,AKT1,AP2B1,ARID2,ARMC8,ARNT,ARTN,ATN1,ATP2B4,AXIN1,AXIN2,B9D2,BAD,BAG2,BCKDK,BCL7B,BCL7C,BCL9,BCL9L,BMI1,BMPR1A,BMPR1B,BNIP2,BOC,BRD3,BTF3,CALCOCO1,CAMK2G,CAPZA2,CAPZB,CAV1,CBY1,CCDC102A,CCDC124,CCND2,CCNL2,CDC25B,CDC73,CDK2,CDK8,CDK9,CHD4,CLK1,COPS6,COPZ2,CREBBP,CSNK1A1,CSNK1D,CTNNA1,CUL1,DACT3,DAG1,DAXX,DBN1,DBNL,DCHS1,DCTN2,DCTN5,DDX39B,DDX5,DDX50,DLG5,DLGAP4,DNAJB5,DNAJC8,DPF2,DVL2,DVL3,DYNC1I2,DYNLT1,E2F4,EEF1A1,EEF2,EGFR,EIF4EBP2,ELAVL1,EP300,FAF1,FAM117A,FAM98A,FAT4,FER,FERMT2,FGFR1,FKBP5,FLII,FOXJ2,GDNF,GFRA1,GFRA3,GLI2,GLIS2,GLTSCR2,GLYR1,GNAI1,GNAI2,GNB4,GORASP1,GOSR1,GRIP1,GSTM2,GTF2E2,HDAC4,HDAC7,HERC2,HIC1,HNRNPK,HOXA5,HOXB2,HSPA2,IGF1,ILK,INPPL1,IPO8,ITPKB,IWS1,JADE1,KANK1,KANSL3,KAT5,KIT,KPNA6,KRAS,LAMB2,LAMC1,LATS1,LATS2,LBR,LMNA,LRP5,LRRFIP1,LSM14A,LTBP4,LZTS2,MAP3K3,MAPK14,MAPRE1,MARK1,MAST2,MAX,MED10,MED17,MED20,MED21,MED22,MED27,MED28,MED30,MED4,MEIS1,MLLT10,MPDZ,MPP5,MPZL1,MYH11,MYO1C,NAGA,NCK2,NCOR1,NCOR2,NEK9,NFASC,NOTCH1,NRTN,NRXN3,NTN1,NTRK1,NUCB1,NUMA1,NUMB,NUMBL,NUP54,NXF1,OTUD3,PARD3,PBRM1,PBXIP1,PCDHB15,PELO,PHB2,PIK3CA,PIK3R1,PITX2,PKN1,PLCB1,PLEC,PNN,POLDIP3,POLR2E,PPIG,PRKAR2B,PRMT2,PRPF31,PRPF4B,PSEN2,PSMC3,PTPN12,PTPN14,PTPRK,PXN,PYGO1,PYGO2,RAB1B,RAB27A,RAD54L2,RANBP3,RBM39,RELA,ROCK1,RPL10A,RPL13,RPL14,RPL27,RPL41,RPL7,RPS27A,RWDD1,RYK,SART1,SDPR,SEC23A,SENP3,SETD1A,SF3B1,SIGMAR1,SIRT1,SLC25A12,SLC2A4,SLK,SMAD4,SMAD9,SMARCA5,SMARCD2,SMARCE1,SMG6,SMO,SMTN,SMURF2,SNAP29,SNTB2,SPEG,SPNS1,SPOP,SRC,SRRM1,SRRM2,SRSF1,SRSF4,SRSF5,STAT3,STOM,STRN3,SUZ12,SYNCRIP,TAF11,TBX5,TCF7L1,TCOF1,TEAD2,TERF1,TGFBR2,TLK1,TMEM115,TRAPPC11,TRIM28,TRIP10,TRIP6,TRPM7,TUBA1A,UBE2I,UBE2L3,UBP1,ULK1,USP12,USP39,USP4,USP7,VCL,VEZT,WDR33,WWTR1,XRCC6,YAP1,YBX1,ZBTB7A,ZMIZ1,ZMYND11,ZNF143,ZNF174,ZNF703,ZNF768,ZNF787,ZSCAN20
GTEx_all	Esophagus - Mucosa	COMBINED	24083	931	2408	89	0.691831747404612	ACTG1,ANAPC7,ANKEF1,AP2S1,ARF6,ARPC2,ATP6V1D,BAIAP2,BCKDHA,C1GALT1,CAMSAP1,CAMSAP3,CAPZA1,CCNC,CDH3,CELSR1,CKAP4,CLINT1,CLTB,CMAS,CNOT1,CPA4,CTNNA1,DNAJB1,DYNLL1,EIF4A1,EIF4A3,ENO1,FABP5,FAM117B,FSCN1,GNAI3,GRIP1,HNRNPAB,HRAS,IGF2BP3,IGSF3,IKZF2,INCENP,ITSN2,JUP,KIF11,KRT5,KRT9,LEO1,MARK2,MED31,NEIL3,PABPC1,PAFAH1B3,PGAM5,PLK1,PPIA,PPP1CA,PRDX1,PTBP1,PTBP3,RAB10,RAB11A,RAC1,RALBP1,RARG,RNF169,RPL18,RPL28,RPL7A,RPLP0,RPS18,RPS2,RPSA,S100A8,S100A9,SEC24C,SERBP1,SF3B3,SFN,SMARCA4,SPTBN2,SREBF2,SRSF9,STON2,STRBP,TMPO,TUBB4B,UCK2,UMPS,VDAC2,VPS25,YWHAZ
